block_number,tx_hash,log_index,exchange,orderHash,maker,taker,makerAssetId,takerAssetId,makerAmountFilled,takerAmountFilled,fee
74990128,0x2758c844af4663d986df826c1ae2e545d55620ae7cf7f927736707ced2bcc985,1048,CTFExchange,0x9b13694958f0ed64265264c341672c0fc4a2bb38125b65505517dd3aa1b989e6,0x8c6836b69ad1c108f6581ad2e7b6763317504bd0,0x4bfb41d5b3570defd03c39a9a4d8de6bd8b8982e,0,19064563760625521154651506908533262498337773829534251054187490374105269451714,345300000,11510000000,0
74990128,0x45b98915cbdc30086465f1bc1695b047492cfa90e27624e92ea6013cd379f44f,1080,CTFExchange,0x9b13694958f0ed64265264c341672c0fc4a2bb38125b65505517dd3aa1b989e6,0x8c6836b69ad1c108f6581ad2e7b6763317504bd0,0x0540f430df85c770e0a4fb79d8499d71ebc298eb,0,19064563760625521154651506908533262498337773829534251054187490374105269451714,300000,10000000,0
74990128,0x45b98915cbdc30086465f1bc1695b047492cfa90e27624e92ea6013cd379f44f,1082,CTFExchange,0xdea7878c9a2bd6e57081792cd771b94ced129969758a0132ddf4445834bdef3f,0x0540f430df85c770e0a4fb79d8499d71ebc298eb,0x4bfb41d5b3570defd03c39a9a4d8de6bd8b8982e,0,52380387352394199079987119065441062208606872844472492095893554486388413066858,9700000,10000000,0
74990128,0x5924e2212d29894d8d7a3877e106acdaeee3ebfbea23940c2a4eeca0fd4af0d1,1094,CTFExchange,0x9b13694958f0ed64265264c341672c0fc4a2bb38125b65505517dd3aa1b989e6,0x8c6836b69ad1c108f6581ad2e7b6763317504bd0,0xbb53d8cfe8cd9a4596ab110a36f04c3f0056b2e1,0,19064563760625521154651506908533262498337773829534251054187490374105269451714,2030721,67690700,0
74990128,0x5924e2212d29894d8d7a3877e106acdaeee3ebfbea23940c2a4eeca0fd4af0d1,1096,CTFExchange,0xaaa86ce039598f9ef88f5bc776da26618ac35744b181edffbfa9ee4808f75aab,0xbb53d8cfe8cd9a4596ab110a36f04c3f0056b2e1,0x4bfb41d5b3570defd03c39a9a4d8de6bd8b8982e,0,52380387352394199079987119065441062208606872844472492095893554486388413066858,65659979,67690700,0
74990128,0x9966f4a28f49e5f506daa1f31e5ece585f85bd4c7f6a3995aeb371a07d7e5696,1128,CTFExchange,0x9b13694958f0ed64265264c341672c0fc4a2bb38125b65505517dd3aa1b989e6,0x8c6836b69ad1c108f6581ad2e7b6763317504bd0,0xbb53d8cfe8cd9a4596ab110a36f04c3f0056b2e1,0,19064563760625521154651506908533262498337773829534251054187490374105269451714,2030721,67690700,0
74990128,0x9966f4a28f49e5f506daa1f31e5ece585f85bd4c7f6a3995aeb371a07d7e5696,1130,CTFExchange,0xe123ee0048738c5e34e49d13a4950d1f15e79a241b0db34a8be69f10ac7a46a9,0xbb53d8cfe8cd9a4596ab110a36f04c3f0056b2e1,0x4bfb41d5b3570defd03c39a9a4d8de6bd8b8982e,0,52380387352394199079987119065441062208606872844472492095893554486388413066858,65659979,67690700,0
74990128,0xdcd14e45b5cf8d7125ee8cc8c01bdf984f90671f02df4c84f8de0235a4dc17f4,1142,CTFExchange,0x429f2a5370550d43522a16d92b2b59fc4e894d45226a9c51375f4a272c87cd64,0xa6016fb4b68f8f4721895864495d8fd96990d54e,0xec75e574c20eaa6f15e05c4c8939d188a6952e8f,0,64884752137293845215501582090125501955901509923189139676564085768886191651113,3979000,17300000,0
74990128,0xdcd14e45b5cf8d7125ee8cc8c01bdf984f90671f02df4c84f8de0235a4dc17f4,1144,CTFExchange,0x3b9482648e719584f3752f1045cfc61b17fc68881982f9225007ecfc885588db,0xec75e574c20eaa6f15e05c4c8939d188a6952e8f,0x4bfb41d5b3570defd03c39a9a4d8de6bd8b8982e,0,19313632579619311110327775357290731950442488134700707142382225318901746295057,13321000,17300000,0
74990128,0x08106503d3ad15889b623e85695c5c264f2b581b37e530b927ec183bea33e810,1156,CTFExchange,0x50abb5e226ed628e0808c713205f6139f39ac448cb8aea8cbf5e2b0f6328f07a,0x2005d16a84ceefa912d4e380cd32e7ff827875ea,0x46993766421015bf9483046d36db8be552cd7822,0,84670528109329172569114829405713322882465624838187181439062390980167571005544,16000000,100000000,0
74990128,0x08106503d3ad15889b623e85695c5c264f2b581b37e530b927ec183bea33e810,1164,CTFExchange,0xe8e4a84b7f21867cc3d4e95a7f5f70003c7514e22c9d35ae12c50f65e8942e6d,0x2005d16a84ceefa912d4e380cd32e7ff827875ea,0x46993766421015bf9483046d36db8be552cd7822,0,84670528109329172569114829405713322882465624838187181439062390980167571005544,24000000,160000000,0
74990128,0x08106503d3ad15889b623e85695c5c264f2b581b37e530b927ec183bea33e810,1166,CTFExchange,0xf9f67032903212b28a6e5fb1848d5687f0d2b50d06277b5b55c46b64dd02c3df,0x46993766421015bf9483046d36db8be552cd7822,0x4bfb41d5b3570defd03c39a9a4d8de6bd8b8982e,0,60860731439985135411597505989130983490108617442917387720555743241240019569045,220000000,260000000,0
74990129,0x133247f03ef8c4b48f545572127f94bf9e51faa904e15172ec103f24bba0aa18,610,CTFExchange,0x429f2a5370550d43522a16d92b2b59fc4e894d45226a9c51375f4a272c87cd64,0xa6016fb4b68f8f4721895864495d8fd96990d54e,0x9362e217eb7902504f512dce4a44d20b7e240625,0,64884752137293845215501582090125501955901509923189139676564085768886191651113,6511300,28310000,0
