block_number,tx_hash,log_index,operator,from,to,id,value
74990049,0x3eaaf03eed588993d7e09b0da26b8428949506fdf5066b952613068aaf987011,374,0x4bfb41d5b3570defd03c39a9a4d8de6bd8b8982e,0xc8ab97a9089a9ff7e6ef0688e6e591a066946418,0x4bfb41d5b3570defd03c39a9a4d8de6bd8b8982e,67922030271912700135313574367815304910470441572421049195520146143142636668944,200000000
74990049,0x3eaaf03eed588993d7e09b0da26b8428949506fdf5066b952613068aaf987011,383,0x4bfb41d5b3570defd03c39a9a4d8de6bd8b8982e,0x4bfb41d5b3570defd03c39a9a4d8de6bd8b8982e,0x8e8d8163c34d90ce063c7438637a0e5c3ffa5a27,31725967641931686584996480946169589687602487993257464644788658896944461484149,110000000
74990049,0x3eaaf03eed588993d7e09b0da26b8428949506fdf5066b952613068aaf987011,385,0x4bfb41d5b3570defd03c39a9a4d8de6bd8b8982e,0x4bfb41d5b3570defd03c39a9a4d8de6bd8b8982e,0xa8c63f775ddbbe66b56614191747def3021444e8,67922030271912700135313574367815304910470441572421049195520146143142636668944,410000000
74990049,0x225d4a932e1be1ed8882b4bc357f87594ebbd57a9bc10995d8d739b22bdf8391,397,0x4bfb41d5b3570defd03c39a9a4d8de6bd8b8982e,0x4bfb41d5b3570defd03c39a9a4d8de6bd8b8982e,0xbff11fafd73cc217dd19fe8c450230add3503f4f,50619295182456506124322033182425838504826767660410556467844113691500208394153,6000000
74990049,0x225d4a932e1be1ed8882b4bc357f87594ebbd57a9bc10995d8d739b22bdf8391,399,0x4bfb41d5b3570defd03c39a9a4d8de6bd8b8982e,0x4bfb41d5b3570defd03c39a9a4d8de6bd8b8982e,0xdf238af74be6dace9b93d2d4b728be21d9e6b0f1,41570907139597412721297528873197516607514778151104775594062627257549364311735,6000000
74990051,0x9faf93b03b4a3746a1095ec92207b15ac7be960633727e6c54e92c2f4606cb6b,427,0x4bfb41d5b3570defd03c39a9a4d8de6bd8b8982e,0x4bfb41d5b3570defd03c39a9a4d8de6bd8b8982e,0x6952bcc5087ffc3d9b4980b04b25bf250864f603,36134769180384332949915849764582975034178749664573490865150509368900714823134,73600000
74990051,0x9faf93b03b4a3746a1095ec92207b15ac7be960633727e6c54e92c2f4606cb6b,429,0x4bfb41d5b3570defd03c39a9a4d8de6bd8b8982e,0x4bfb41d5b3570defd03c39a9a4d8de6bd8b8982e,0xc631d9d610b9939f0b915b1916864e9b806876f6,68406526802045538051281082136094099491690094060142982139702744638087613497621,73600000
74990051,0x6efd5e2147ad2c9f763c845bf00680e3d35203d1eb610207e02c92ebf9ca3cd8,441,0x4bfb41d5b3570defd03c39a9a4d8de6bd8b8982e,0x4bfb41d5b3570defd03c39a9a4d8de6bd8b8982e,0x6952bcc5087ffc3d9b4980b04b25bf250864f603,36134769180384332949915849764582975034178749664573490865150509368900714823134,133000000
74990051,0x6efd5e2147ad2c9f763c845bf00680e3d35203d1eb610207e02c92ebf9ca3cd8,443,0x4bfb41d5b3570defd03c39a9a4d8de6bd8b8982e,0x4bfb41d5b3570defd03c39a9a4d8de6bd8b8982e,0x0742b56e192792f1350708eb681c26a9a10d8a82,68406526802045538051281082136094099491690094060142982139702744638087613497621,133000000
74990052,0x371a3806fa78c5c771993b38fa8639704c728444cdaffe0ec9bea6ea790f4ff7,439,0xd91e80cf2e7be2e162c6513ced06f1dd0da35296,0xc5d563a36ae78145c45a50134d48a1215220f80a,0xd035fd5f4d6bec4a73dc2fc11fe35c13c3acf165,53080427834809019643826932297048655802548158407487133488022511124685894550220,1060438
74990052,0x371a3806fa78c5c771993b38fa8639704c728444cdaffe0ec9bea6ea790f4ff7,441,0xd91e80cf2e7be2e162c6513ced06f1dd0da35296,0xc5d563a36ae78145c45a50134d48a1215220f80a,0x3c28f9da72aa05b3bc316e97d8ef6b51fbceb0e7,47337866143642870964608208580300916839717116714294468734808285495607186882826,1060438
74990054,0x5e4468e3677fd3bc5d727e8be36d8d61e2a670b8b428fee31fbc115a98a2ca70,347,0x6e8f80ca0cddb8d3f207dc5147ac0e6062ae162c,0x6e8f80ca0cddb8d3f207dc5147ac0e6062ae162c,0x0000000000000000000000000000000000000000,9341537411169405964375460842267709818743436279106098753253764317601299234949,488000000
74990054,0x08859e5dc3475cec63f56c5877d532ee6896b48bfba0b2b9fbde063db2448158,366,0xd91e80cf2e7be2e162c6513ced06f1dd0da35296,0xc5d563a36ae78145c45a50134d48a1215220f80a,0xd3fb3aa016afa69fe6cb1e1fd52d3979fad657e5,7208317244107376413052941744149505289038231717682924937889270095719324965159,42000000
74990054,0x08859e5dc3475cec63f56c5877d532ee6896b48bfba0b2b9fbde063db2448158,368,0xd91e80cf2e7be2e162c6513ced06f1dd0da35296,0xc5d563a36ae78145c45a50134d48a1215220f80a,0xff600604468ad0ce69c5af60e5cee0ae76a12bf3,85258737363731752084699249632169994536598997877611902565030969778961005941927,42000000
74990054,0x6ecaadbe6abcad7ea8754f9ec3520de7e3a6546cbacfbc29de9204739c63b141,373,0xd8acd120022d475ba6254c07707775c1dbc81914,0xd8acd120022d475ba6254c07707775c1dbc81914,0x0000000000000000000000000000000000000000,9822756624087001797967170305172891544163269257046442316750385616205996335772,25506652
74990055,0x4af6d7ba1ded57c1710b36c6e6a9b5d59618fcabf7c1c4f0954b6c18d9c58285,476,0x4bfb41d5b3570defd03c39a9a4d8de6bd8b8982e,0x3078db4a9737866b4d6529f655025b3a20f80389,0x4bfb41d5b3570defd03c39a9a4d8de6bd8b8982e,66752764371557695647343719006826503994489824534909366892607302905458124248312,9010000
74990055,0x4af6d7ba1ded57c1710b36c6e6a9b5d59618fcabf7c1c4f0954b6c18d9c58285,479,0x4bfb41d5b3570defd03c39a9a4d8de6bd8b8982e,0x3078db4a9737866b4d6529f655025b3a20f80389,0x4bfb41d5b3570defd03c39a9a4d8de6bd8b8982e,66752764371557695647343719006826503994489824534909366892607302905458124248312,12460000
74990055,0x4af6d7ba1ded57c1710b36c6e6a9b5d59618fcabf7c1c4f0954b6c18d9c58285,482,0x4bfb41d5b3570defd03c39a9a4d8de6bd8b8982e,0x3078db4a9737866b4d6529f655025b3a20f80389,0x4bfb41d5b3570defd03c39a9a4d8de6bd8b8982e,66752764371557695647343719006826503994489824534909366892607302905458124248312,11070000
74990055,0x4af6d7ba1ded57c1710b36c6e6a9b5d59618fcabf7c1c4f0954b6c18d9c58285,491,0x4bfb41d5b3570defd03c39a9a4d8de6bd8b8982e,0x4bfb41d5b3570defd03c39a9a4d8de6bd8b8982e,0x53abaa0952659af1fbcc5293c77b72e1138365aa,73558800234787392426747188729772715241330881098766208557324804002312284142610,500000000
74990055,0x4af6d7ba1ded57c1710b36c6e6a9b5d59618fcabf7c1c4f0954b6c18d9c58285,493,0x4bfb41d5b3570defd03c39a9a4d8de6bd8b8982e,0x4bfb41d5b3570defd03c39a9a4d8de6bd8b8982e,0xb083ae2b6e44bf7fba85611a9c36950bbec6b3f0,66752764371557695647343719006826503994489824534909366892607302905458124248312,532540000
74990055,0x767c44d60d6bfb41ae69d7ca0ba2c59bc6aa8a0d65169507e50d9e4fe9c39859,498,0x14649d0d53a022d17730170671fe5b5a2ea15e75,0x14649d0d53a022d17730170671fe5b5a2ea15e75,0x0000000000000000000000000000000000000000,13051806134857118291543084434336972387937760169142914939252786198506664411075,500000000
74990056,0x87ccae6346538c36938bc85f4f8463f2fc86b5ba54efbae16c3d64d25ed3f92e,214,0x4bfb41d5b3570defd03c39a9a4d8de6bd8b8982e,0x4bfb41d5b3570defd03c39a9a4d8de6bd8b8982e,0x14649d0d53a022d17730170671fe5b5a2ea15e75,77648205314958488026586977682778481260570993499426682661524794457105060710800,2272725
74990056,0x87ccae6346538c36938bc85f4f8463f2fc86b5ba54efbae16c3d64d25ed3f92e,216,0x4bfb41d5b3570defd03c39a9a4d8de6bd8b8982e,0x4bfb41d5b3570defd03c39a9a4d8de6bd8b8982e,0x1b177b260ca347097712c98ce91266c1c5e61713,19152636710558662203097126617881446350059641033591762095280228156055118604664,2272725
74990057,0x86fb38bc8984d8c52013745ea862751c5761f1434975703714089dd67035a522,431,0x4bfb41d5b3570defd03c39a9a4d8de6bd8b8982e,0x3078db4a9737866b4d6529f655025b3a20f80389,0x4bfb41d5b3570defd03c39a9a4d8de6bd8b8982e,77425913493538666560896769318275317159166686153490225527954267266182688655616,5240000
74990057,0x86fb38bc8984d8c52013745ea862751c5761f1434975703714089dd67035a522,440,0x4bfb41d5b3570defd03c39a9a4d8de6bd8b8982e,0x4bfb41d5b3570defd03c39a9a4d8de6bd8b8982e,0xebf79787ab928c803cbef6fa8e0abe42b9e1da78,26451859341252878914495008400322440159761949155417176350329632068543988174939,4010000000
74990057,0x86fb38bc8984d8c52013745ea862751c5761f1434975703714089dd67035a522,442,0x4bfb41d5b3570defd03c39a9a4d8de6bd8b8982e,0x4bfb41d5b3570defd03c39a9a4d8de6bd8b8982e,0xe77950c2fd16db396da0b0a1b17dba9ee9fc87e0,77425913493538666560896769318275317159166686153490225527954267266182688655616,4015240000
74990057,0xdd25468821d10dc9d4c349a325d7a58f1cc80bbb586ed62a3966965813cc6b69,454,0x4bfb41d5b3570defd03c39a9a4d8de6bd8b8982e,0x4bfb41d5b3570defd03c39a9a4d8de6bd8b8982e,0x3d2d66eb933cfa7aa7b9fc21e6614f080de99360,37416338214899796689612302256239014151772985623515342279333377663934599689230,4166664
74990057,0xdd25468821d10dc9d4c349a325d7a58f1cc80bbb586ed62a3966965813cc6b69,456,0x4bfb41d5b3570defd03c39a9a4d8de6bd8b8982e,0x4bfb41d5b3570defd03c39a9a4d8de6bd8b8982e,0x4193c99e939f8074618e0fb19745681bfef3a917,90427474574934341616713633061252432507092917770494584171178908201475821283851,4166664
74990058,0x596ffe34e2c03ebc57413405b7104f32f335e51feefae0e9685384a290ae59c7,457,0x4bfb41d5b3570defd03c39a9a4d8de6bd8b8982e,0xc6f2a21a0cbfda6b075820b04d8354bb736790a6,0x4bfb41d5b3570defd03c39a9a4d8de6bd8b8982e,55221185672856699605648529405101168504592962670325173961533354853554354889105,10860000
74990058,0x596ffe34e2c03ebc57413405b7104f32f335e51feefae0e9685384a290ae59c7,460,0x4bfb41d5b3570defd03c39a9a4d8de6bd8b8982e,0x4bfb41d5b3570defd03c39a9a4d8de6bd8b8982e,0x623390caad324553c9767e48d5f6adb11734cefd,55221185672856699605648529405101168504592962670325173961533354853554354889105,10860000
74990059,0xebe13964a7a4d5525e2c78d805d1214b69acd6a83658df5ff9a367be8cc2ecd4,352,0xd91e80cf2e7be2e162c6513ced06f1dd0da35296,0x89df5de28764846c1a61a8143228733d5d50c5dd,0xc5d563a36ae78145c45a50134d48a1215220f80a,6563517424084307165045843447215985259482615425813623049206009330775655526219,24747982
74990059,0xebe13964a7a4d5525e2c78d805d1214b69acd6a83658df5ff9a367be8cc2ecd4,355,0xd91e80cf2e7be2e162c6513ced06f1dd0da35296,0xc5d563a36ae78145c45a50134d48a1215220f80a,0x41b8ad4aac3810064990c944b70a98c2e92488c8,6563517424084307165045843447215985259482615425813623049206009330775655526219,24747982
74990059,0x6e5799204d2c8cdb18fe40d2a623833960650ba6b35906b6d3b82cc20be0b07c,367,0x4bfb41d5b3570defd03c39a9a4d8de6bd8b8982e,0x4bfb41d5b3570defd03c39a9a4d8de6bd8b8982e,0x0d0a656afe48bf3326d5fbb70b05cf2a7d3f0809,66752764371557695647343719006826503994489824534909366892607302905458124248312,179150000
74990059,0x6e5799204d2c8cdb18fe40d2a623833960650ba6b35906b6d3b82cc20be0b07c,375,0x4bfb41d5b3570defd03c39a9a4d8de6bd8b8982e,0x4bfb41d5b3570defd03c39a9a4d8de6bd8b8982e,0x43372356634781eea88d61bbdd7824cdce958882,66752764371557695647343719006826503994489824534909366892607302905458124248312,2192516664
74990059,0x6e5799204d2c8cdb18fe40d2a623833960650ba6b35906b6d3b82cc20be0b07c,377,0x4bfb41d5b3570defd03c39a9a4d8de6bd8b8982e,0x4bfb41d5b3570defd03c39a9a4d8de6bd8b8982e,0x77f23ff679d3f10bcf4f7d63c9a4488893ae1742,73558800234787392426747188729772715241330881098766208557324804002312284142610,2371666664
74990061,0xd7237efe9dc92e2f7aeb58af0eeccff514c9c38bb0f9539448594e1ee4922c32,368,0xd91e80cf2e7be2e162c6513ced06f1dd0da35296,0xc5d563a36ae78145c45a50134d48a1215220f80a,0x12fbac8391c61f514567c95ff70a9c3485abb892,57523715720451845808840791786970607208680870123310996913001374134247931575179,20408162
74990061,0xd7237efe9dc92e2f7aeb58af0eeccff514c9c38bb0f9539448594e1ee4922c32,370,0xd91e80cf2e7be2e162c6513ced06f1dd0da35296,0xc5d563a36ae78145c45a50134d48a1215220f80a,0x48a13f081ae0a26ccd77cb41e8be0e94fe8de3dd,108062769925188763266102988986213980405628186924386035995932077234351888093726,20408162
74990062,0xd0fc01e33e9c773dae57ddff1e050ea7efcac844eee01aa6c1dc0ee7c9300097,312,0x4bfb41d5b3570defd03c39a9a4d8de6bd8b8982e,0x4bfb41d5b3570defd03c39a9a4d8de6bd8b8982e,0x3d2d66eb933cfa7aa7b9fc21e6614f080de99360,69971608369823879925312121985925443181621746284768809347300855640187943298522,45450000
74990062,0xd0fc01e33e9c773dae57ddff1e050ea7efcac844eee01aa6c1dc0ee7c9300097,314,0x4bfb41d5b3570defd03c39a9a4d8de6bd8b8982e,0x4bfb41d5b3570defd03c39a9a4d8de6bd8b8982e,0x79b6aef197737b4b8284d1e8e8ff02c29f4ab1a5,33538269346367082531811581882164613624398355502873703000600625463114260324470,45450000
74990062,0x62b9200b2de5dd4d24fed5c99d25604e479d6f75ab84e8cae29b649b3e299a2a,326,0x4bfb41d5b3570defd03c39a9a4d8de6bd8b8982e,0x4bfb41d5b3570defd03c39a9a4d8de6bd8b8982e,0x2005d16a84ceefa912d4e380cd32e7ff827875ea,84670528109329172569114829405713322882465624838187181439062390980167571005544,100000000
74990062,0x62b9200b2de5dd4d24fed5c99d25604e479d6f75ab84e8cae29b649b3e299a2a,328,0x4bfb41d5b3570defd03c39a9a4d8de6bd8b8982e,0x4bfb41d5b3570defd03c39a9a4d8de6bd8b8982e,0x60389a9c261f096ddd477f8b0f7a5a5063d057ef,60860731439985135411597505989130983490108617442917387720555743241240019569045,100000000
74990063,0xebec0db29fc8123bb3abcaf050f4133336e4c587d5f1062e21593dbc5fd88b5c,257,0x4bfb41d5b3570defd03c39a9a4d8de6bd8b8982e,0x4bfb41d5b3570defd03c39a9a4d8de6bd8b8982e,0x6a9743e7872cb5e321ca2eb97edc907bc6c14800,24394670903706558879845790079760859552309100903651562795058188175118941818512,5948273
74990063,0xebec0db29fc8123bb3abcaf050f4133336e4c587d5f1062e21593dbc5fd88b5c,259,0x4bfb41d5b3570defd03c39a9a4d8de6bd8b8982e,0x4bfb41d5b3570defd03c39a9a4d8de6bd8b8982e,0x616a4fb15bf1d9d00bb9e34c69c3b7cf45d9fa15,82991837887127223585838300135823820957946688171642633953055760547186260528157,5948273
74990063,0xc9784c7faebade4a8f6a3ba814a332c16cd1d88fd90820c67df64893890cf739,263,0x4bfb41d5b3570defd03c39a9a4d8de6bd8b8982e,0x66c0782a116e2db05816e39294cffc6eeeaddf99,0x4bfb41d5b3570defd03c39a9a4d8de6bd8b8982e,69971608369823879925312121985925443181621746284768809347300855640187943298522,1190000
74990063,0xc9784c7faebade4a8f6a3ba814a332c16cd1d88fd90820c67df64893890cf739,266,0x4bfb41d5b3570defd03c39a9a4d8de6bd8b8982e,0x4bfb41d5b3570defd03c39a9a4d8de6bd8b8982e,0x491e76ad3182b94e8f525eb7271b2c8790e3440b,69971608369823879925312121985925443181621746284768809347300855640187943298522,1190000
74990063,0x9e537968408c719c9c0ddb79018aecadc7c1e9ef8cde607905eb29fb9f2e443f,273,0x946644c15dc0e41d9ac796a52364fbd8019c2525,0x946644c15dc0e41d9ac796a52364fbd8019c2525,0x0000000000000000000000000000000000000000,105325092937142476842922659360108856114878352296651004854026868429839844039650,2344500
74990063,0xc917ecaf5f6e70333e345252de2bcd9a2ebb1de33ad3e1f5087406a1072b4f3f,280,0x4bfb41d5b3570defd03c39a9a4d8de6bd8b8982e,0x751668444fbddeddc4b54fedc54fb98249568beb,0x4bfb41d5b3570defd03c39a9a4d8de6bd8b8982e,78145195757499658634918748160299207096887306777502536081519105174957700034565,14708332
74990063,0xc917ecaf5f6e70333e345252de2bcd9a2ebb1de33ad3e1f5087406a1072b4f3f,283,0x4bfb41d5b3570defd03c39a9a4d8de6bd8b8982e,0x4bfb41d5b3570defd03c39a9a4d8de6bd8b8982e,0xc6f2a21a0cbfda6b075820b04d8354bb736790a6,78145195757499658634918748160299207096887306777502536081519105174957700034565,14708332
74990064,0x0d89423c935f71815c09d56b8418864d29567dee35ed098e35658d798fe77aa2,801,0xd91e80cf2e7be2e162c6513ced06f1dd0da35296,0xc5d563a36ae78145c45a50134d48a1215220f80a,0xc9cad7e4e661c86b8fde7136c1e63607205b04c5,96949897077666917946147358081492256337854119546461169054932892330382605154895,131930000
74990064,0x0d89423c935f71815c09d56b8418864d29567dee35ed098e35658d798fe77aa2,803,0xd91e80cf2e7be2e162c6513ced06f1dd0da35296,0xc5d563a36ae78145c45a50134d48a1215220f80a,0xf99f8da6766f845470ae1813323b2567367adf5d,30409306487040722086101379503203921502042484027133199362598645738110335038802,131930000
74990064,0x0bd0f103a53c602648621a790c360dbac26002ff2525e15335928baa0da15c81,815,0x4bfb41d5b3570defd03c39a9a4d8de6bd8b8982e,0x4bfb41d5b3570defd03c39a9a4d8de6bd8b8982e,0x64b4e69585eb5d102eed87e5c03e6f1ee9ff1eb4,33538269346367082531811581882164613624398355502873703000600625463114260324470,4488880
74990064,0x0bd0f103a53c602648621a790c360dbac26002ff2525e15335928baa0da15c81,817,0x4bfb41d5b3570defd03c39a9a4d8de6bd8b8982e,0x4bfb41d5b3570defd03c39a9a4d8de6bd8b8982e,0x1bcf7ab719b0d8b5fda587e6893c160eb78e0e7d,69971608369823879925312121985925443181621746284768809347300855640187943298522,4488880
74990065,0x8c9b6ea3192d232fb611add04266ee9a3ca5007d1785964d9afe58ca644d9c74,469,0x4bfb41d5b3570defd03c39a9a4d8de6bd8b8982e,0x4bfb41d5b3570defd03c39a9a4d8de6bd8b8982e,0xdf8896673ead60e8ee73a19b083769eaecf911a8,52380387352394199079987119065441062208606872844472492095893554486388413066858,925000000
74990065,0x8c9b6ea3192d232fb611add04266ee9a3ca5007d1785964d9afe58ca644d9c74,471,0x4bfb41d5b3570defd03c39a9a4d8de6bd8b8982e,0x4bfb41d5b3570defd03c39a9a4d8de6bd8b8982e,0x8c6836b69ad1c108f6581ad2e7b6763317504bd0,19064563760625521154651506908533262498337773829534251054187490374105269451714,925000000
74990065,0x5612017b5f724a657c46eb2b69b3603cc922777ef01433372f3a8ba638b1c2e0,477,0xd91e80cf2e7be2e162c6513ced06f1dd0da35296,0x4fadc974fb701b133055866022c89c5e0f7a1480,0xc5d563a36ae78145c45a50134d48a1215220f80a,57650665328241650349056927995030356140122354890353439810583081086065155989581,20000000
74990065,0x5612017b5f724a657c46eb2b69b3603cc922777ef01433372f3a8ba638b1c2e0,480,0xd91e80cf2e7be2e162c6513ced06f1dd0da35296,0x4fadc974fb701b133055866022c89c5e0f7a1480,0xc5d563a36ae78145c45a50134d48a1215220f80a,57650665328241650349056927995030356140122354890353439810583081086065155989581,20000000
74990065,0x5612017b5f724a657c46eb2b69b3603cc922777ef01433372f3a8ba638b1c2e0,483,0xd91e80cf2e7be2e162c6513ced06f1dd0da35296,0xc5d563a36ae78145c45a50134d48a1215220f80a,0xdec347d9a95f1cd3671f127bbb489e3bb43eebc5,57650665328241650349056927995030356140122354890353439810583081086065155989581,40000000
74990065,0xa8c749752092ca2c1f84201491585c533225ac8ff89cc100a1fee2bdc02fcb61,489,0xd91e80cf2e7be2e162c6513ced06f1dd0da35296,0x4fadc974fb701b133055866022c89c5e0f7a1480,0xc5d563a36ae78145c45a50134d48a1215220f80a,57650665328241650349056927995030356140122354890353439810583081086065155989581,18530000
74990065,0xa8c749752092ca2c1f84201491585c533225ac8ff89cc100a1fee2bdc02fcb61,504,0xd91e80cf2e7be2e162c6513ced06f1dd0da35296,0xc5d563a36ae78145c45a50134d48a1215220f80a,0xc8ab97a9089a9ff7e6ef0688e6e591a066946418,74434433914197768322366537091902776083017300437091850352495037127706896153484,500000000
74990065,0xa8c749752092ca2c1f84201491585c533225ac8ff89cc100a1fee2bdc02fcb61,506,0xd91e80cf2e7be2e162c6513ced06f1dd0da35296,0x3078db4a9737866b4d6529f655025b3a20f80389,0xc5d563a36ae78145c45a50134d48a1215220f80a,57650665328241650349056927995030356140122354890353439810583081086065155989581,120480000
74990065,0xa8c749752092ca2c1f84201491585c533225ac8ff89cc100a1fee2bdc02fcb61,509,0xd91e80cf2e7be2e162c6513ced06f1dd0da35296,0x3078db4a9737866b4d6529f655025b3a20f80389,0xc5d563a36ae78145c45a50134d48a1215220f80a,57650665328241650349056927995030356140122354890353439810583081086065155989581,49150000
74990065,0xa8c749752092ca2c1f84201491585c533225ac8ff89cc100a1fee2bdc02fcb61,512,0xd91e80cf2e7be2e162c6513ced06f1dd0da35296,0xc5d563a36ae78145c45a50134d48a1215220f80a,0xdec347d9a95f1cd3671f127bbb489e3bb43eebc5,57650665328241650349056927995030356140122354890353439810583081086065155989581,688160000
74990066,0x485ad9b574d17b85d530d76cc9475fd481168c2d207ede50d9a63408a7565fd5,345,0x4bfb41d5b3570defd03c39a9a4d8de6bd8b8982e,0x4bfb41d5b3570defd03c39a9a4d8de6bd8b8982e,0x2577e9e253f8ba4c79d43824e5f30f02b6f030ca,23915305543600760174229905223012481522926956825579281131162576117917725202663,769230768
74990066,0x485ad9b574d17b85d530d76cc9475fd481168c2d207ede50d9a63408a7565fd5,347,0x4bfb41d5b3570defd03c39a9a4d8de6bd8b8982e,0x4bfb41d5b3570defd03c39a9a4d8de6bd8b8982e,0xfe6664060b8a0840e4618fc7a95109f8c69b93e5,38602650628892500834876599060290673077726505734523980242156912034787777435574,769230768
74990066,0x319c6b5726f3bc94976db09786e57445c3bb80242857a5eb998c78e72c58220e,365,0xd91e80cf2e7be2e162c6513ced06f1dd0da35296,0xc5d563a36ae78145c45a50134d48a1215220f80a,0x1e3f673cbd329df727d564e07e9f9dfcd40ae00b,50056291296373013403053264672448796961558656386670931029485176637893947669174,1190000
74990066,0x319c6b5726f3bc94976db09786e57445c3bb80242857a5eb998c78e72c58220e,379,0xd91e80cf2e7be2e162c6513ced06f1dd0da35296,0xc5d563a36ae78145c45a50134d48a1215220f80a,0x72db6426bf184e18c889a690b6fdc35c7513af7d,50056291296373013403053264672448796961558656386670931029485176637893947669174,9996664
74990066,0x319c6b5726f3bc94976db09786e57445c3bb80242857a5eb998c78e72c58220e,381,0xd91e80cf2e7be2e162c6513ced06f1dd0da35296,0xc5d563a36ae78145c45a50134d48a1215220f80a,0xc1193bef57b39436f8e4558a1d4bcd644ac93c7f,1848970600573335108085877783719034971837863729226932893148573876733882101789,11186664
74990066,0x1c0ba414504e25d3e37f82883bb80d2a2788de948c718cddaef444fe1391d7fa,393,0x4bfb41d5b3570defd03c39a9a4d8de6bd8b8982e,0x4bfb41d5b3570defd03c39a9a4d8de6bd8b8982e,0x64b4e69585eb5d102eed87e5c03e6f1ee9ff1eb4,33538269346367082531811581882164613624398355502873703000600625463114260324470,55555550
74990066,0x1c0ba414504e25d3e37f82883bb80d2a2788de948c718cddaef444fe1391d7fa,395,0x4bfb41d5b3570defd03c39a9a4d8de6bd8b8982e,0x4bfb41d5b3570defd03c39a9a4d8de6bd8b8982e,0x52982747f3362aee9200a4a17920d365a0e8e1a3,69971608369823879925312121985925443181621746284768809347300855640187943298522,55555550
74990067,0xf70ffed2a6d5fb8a59e102cc1efc1e2baa4d4e88d35c4e5f9af8154e96b5cb1e,347,0x4bfb41d5b3570defd03c39a9a4d8de6bd8b8982e,0x4bfb41d5b3570defd03c39a9a4d8de6bd8b8982e,0x8b1d19252ae3a41039784b9f6f5cb1b32b4974cc,21392954831047171956346705818776409244148960580113577526174931843766181484253,2000000000
74990067,0xf70ffed2a6d5fb8a59e102cc1efc1e2baa4d4e88d35c4e5f9af8154e96b5cb1e,349,0x4bfb41d5b3570defd03c39a9a4d8de6bd8b8982e,0x4bfb41d5b3570defd03c39a9a4d8de6bd8b8982e,0x4c9dfeb4e0951e613552f220dd460a706e39d327,3736506477025596377537169140766839716506502477541033960147961559930373961083,2000000000
74990067,0x156f67079a81ee8f1b7320b8b9c2f948aa5257ac55481926356547443159c6ef,367,0xd91e80cf2e7be2e162c6513ced06f1dd0da35296,0xc5d563a36ae78145c45a50134d48a1215220f80a,0x9362e217eb7902504f512dce4a44d20b7e240625,9824388160222810577021921116916844938653067234267890465397349534894454019997,5000000
74990067,0x156f67079a81ee8f1b7320b8b9c2f948aa5257ac55481926356547443159c6ef,381,0xd91e80cf2e7be2e162c6513ced06f1dd0da35296,0xc5d563a36ae78145c45a50134d48a1215220f80a,0xfb1c3c1ab4fb2d0cbcbb9538c8d4d357dd95963e,9824388160222810577021921116916844938653067234267890465397349534894454019997,42857141
74990067,0x156f67079a81ee8f1b7320b8b9c2f948aa5257ac55481926356547443159c6ef,383,0xd91e80cf2e7be2e162c6513ced06f1dd0da35296,0xc5d563a36ae78145c45a50134d48a1215220f80a,0x16b13d163ea5d66387f0ef4825de9534db5df0c3,26678083230477008365119208909704566710182424248520659720270422346281038701197,47857141
74990067,0x18d25ada0e9cd512acddd10891af14d16931e8d64080c2a25f8fc394988c49a5,401,0xd91e80cf2e7be2e162c6513ced06f1dd0da35296,0xc5d563a36ae78145c45a50134d48a1215220f80a,0xdec347d9a95f1cd3671f127bbb489e3bb43eebc5,57650665328241650349056927995030356140122354890353439810583081086065155989581,5150000
74990067,0x18d25ada0e9cd512acddd10891af14d16931e8d64080c2a25f8fc394988c49a5,403,0xd91e80cf2e7be2e162c6513ced06f1dd0da35296,0xc5d563a36ae78145c45a50134d48a1215220f80a,0x0df371d0cb821a648e94f8a50b171edf107bf15a,74434433914197768322366537091902776083017300437091850352495037127706896153484,5150000
74990069,0x10ccd6acf2e3f9592116dbc943045e14c5901b26d21180a0d6b162f33314da06,488,0x4bfb41d5b3570defd03c39a9a4d8de6bd8b8982e,0x3f4f9145904c7b3261c3bbe05fcea64d9d91b4b3,0x4bfb41d5b3570defd03c39a9a4d8de6bd8b8982e,24394670903706558879845790079760859552309100903651562795058188175118941818512,4930231
74990069,0x10ccd6acf2e3f9592116dbc943045e14c5901b26d21180a0d6b162f33314da06,491,0x4bfb41d5b3570defd03c39a9a4d8de6bd8b8982e,0x4bfb41d5b3570defd03c39a9a4d8de6bd8b8982e,0x497bb3cbc70207d2dd9f841d2352b6914b9baba5,24394670903706558879845790079760859552309100903651562795058188175118941818512,4930231
74990071,0xcd46d5d6deacd9c629fa260e000cdda4cfa24e2aa4398cb52f0088826fd1719c,413,0x4bfb41d5b3570defd03c39a9a4d8de6bd8b8982e,0x4bfb41d5b3570defd03c39a9a4d8de6bd8b8982e,0xf0b0ef1d6320c6be896b4c9c54dd74407e7f8cab,7657695835847791018689717113321675701059451635592929427241663379334511279097,8474575
74990071,0xcd46d5d6deacd9c629fa260e000cdda4cfa24e2aa4398cb52f0088826fd1719c,415,0x4bfb41d5b3570defd03c39a9a4d8de6bd8b8982e,0x4bfb41d5b3570defd03c39a9a4d8de6bd8b8982e,0xcc38dae0cf0993b70dcac0694196e082da05898d,80799603971157925948546266586763914264918167522360436170405186522925820167842,8474575
